problem,instance,repeat,block,destroy,repair,seed,n_remove,routes_before,routes_after,cost_before,cost_after,gain,relative_gain_pct
cvrp,0,0,0,random_removal,greedy_insertion,15336196180900590447,5,8,8,19.96090138916856,19.96090138916856,0.0,0.0
cvrp,0,0,0,random_removal,regret_2,7971086580457912539,5,8,8,19.96090138916856,20.255527813189886,-0.29462642402132744,-1.4760176320554412
cvrp,0,0,0,random_removal,regret_3,13652801504400678522,5,8,8,19.96090138916856,19.93965277186283,0.021248617305730022,0.10645119121354019
cvrp,0,0,0,random_removal,greedy_with_noise,15623614376185770855,5,8,8,19.96090138916856,21.047300228934535,-1.0863988397659767,-5.442634170596587
cvrp,0,0,0,random_removal,best_position_first,5189364354949950430,5,8,8,19.96090138916856,20.255527813189886,-0.29462642402132744,-1.4760176320554412
cvrp,0,0,0,random_removal,sequential_insertion,15469038367081097704,5,8,8,19.96090138916856,19.93965277186283,0.021248617305730022,0.10645119121354019
cvrp,0,0,0,shaw_removal,greedy_insertion,117473776165045232,5,8,8,19.96090138916856,19.02801093508754,0.9328904540810186,4.67358881191225
cvrp,0,0,0,shaw_removal,regret_2,5643541476169303175,5,8,8,19.96090138916856,19.02801093508754,0.9328904540810186,4.67358881191225
cvrp,0,0,0,shaw_removal,regret_3,2328504578251071305,5,8,8,19.96090138916856,19.02801093508754,0.9328904540810186,4.67358881191225
cvrp,0,0,0,shaw_removal,greedy_with_noise,8157172123499889902,5,8,8,19.96090138916856,19.09544794165251,0.8654534475160496,4.335743314606389
cvrp,0,0,0,shaw_removal,best_position_first,8594920539251760358,5,8,8,19.96090138916856,19.02801093508754,0.9328904540810186,4.67358881191225
cvrp,0,0,0,shaw_removal,sequential_insertion,13443460538938572421,5,8,8,19.96090138916856,19.02801093508754,0.9328904540810186,4.67358881191225
cvrp,0,0,0,worst_removal,greedy_insertion,6674495361553446376,5,8,8,19.96090138916856,18.756315740028167,1.204585649140391,6.03472571531283
cvrp,0,0,0,worst_removal,regret_2,17961680741319302831,5,8,8,19.96090138916856,18.75300020483684,1.2079011843317176,6.051335862954388
cvrp,0,0,0,worst_removal,regret_3,16189124310014357476,5,8,8,19.96090138916856,18.756315740028167,1.204585649140391,6.03472571531283
cvrp,0,0,0,worst_removal,greedy_with_noise,10148704272244348674,5,8,8,19.96090138916856,19.11035414520751,0.8505472439610493,4.2610663084713405
cvrp,0,0,0,worst_removal,best_position_first,8282880008344367897,5,8,8,19.96090138916856,18.876935062532933,1.0839663266356254,5.430447781400399
cvrp,0,0,0,worst_removal,sequential_insertion,10044122708387804937,5,8,8,19.96090138916856,18.876935062532933,1.0839663266356254,5.430447781400399
cvrp,0,0,0,route_removal,greedy_insertion,590512871415538343,5,8,8,19.96090138916856,19.61077050986789,0.3501308793006679,1.7540835079254509
cvrp,0,0,0,route_removal,regret_2,11820404632013595279,5,8,8,19.96090138916856,19.61077050986789,0.3501308793006679,1.7540835079254509
cvrp,0,0,0,route_removal,regret_3,899347048685253119,5,8,8,19.96090138916856,19.61077050986789,0.3501308793006679,1.7540835079254509
cvrp,0,0,0,route_removal,greedy_with_noise,927007624207414351,5,8,8,19.96090138916856,19.630088220339957,0.3308131688286018,1.6573057617934623
cvrp,0,0,0,route_removal,best_position_first,2543856553355614472,5,8,8,19.96090138916856,19.61077050986789,0.3501308793006679,1.7540835079254509
cvrp,0,0,0,route_removal,sequential_insertion,13116909284864351437,5,8,8,19.96090138916856,19.61077050986789,0.3501308793006679,1.7540835079254509
cvrp,0,0,0,cluster_removal,greedy_insertion,13150599452388135471,5,8,8,19.96090138916856,19.492929129810197,0.46797225935836195,2.3444445229928297
cvrp,0,0,0,cluster_removal,regret_2,3615355725489489323,5,8,8,19.96090138916856,19.41357833776748,0.5473230514010794,2.7419756289065926
cvrp,0,0,0,cluster_removal,regret_3,17394563463179343320,5,8,8,19.96090138916856,19.41357833776748,0.5473230514010794,2.7419756289065926
cvrp,0,0,0,cluster_removal,greedy_with_noise,2316709768369698497,5,8,8,19.96090138916856,19.41405953812132,0.5468418510472368,2.7395649143578815
