problem,instance,repeat,block,destroy,repair,seed,n_remove,routes_before,routes_after,cost_before,cost_after,gain,relative_gain_pct
cvrp,1,0,2,cluster_removal,sequential_insertion,7150514444239415669,3,2,2,5.380695049434532,5.337479999410396,0.04321505002413595,0.8031499578976791
cvrp,1,0,2,time_oriented_removal,greedy_insertion,15684146630785578890,3,2,2,5.380695049434532,5.2404601656726255,0.14023488376190674,2.6062596462634375
cvrp,1,0,2,time_oriented_removal,regret_2,12896215554063512494,3,2,2,5.380695049434532,5.151831726216055,0.22886332321847735,4.253415611102678
cvrp,1,0,2,time_oriented_removal,regret_3,16478183887064285690,3,2,2,5.380695049434532,5.151831726216055,0.22886332321847735,4.253415611102678
cvrp,1,0,2,time_oriented_removal,greedy_with_noise,16198155913989986734,3,2,3,5.380695049434532,6.159487021732027,-0.778791972297495,-14.473817325502209
cvrp,1,0,2,time_oriented_removal,best_position_first,16134736452889186258,3,2,2,5.380695049434532,5.151831726216055,0.22886332321847735,4.253415611102678
cvrp,1,0,2,time_oriented_removal,sequential_insertion,18067296171503545371,3,2,2,5.380695049434532,5.2404601656726255,0.14023488376190674,2.6062596462634375
cvrp,1,1,3,random_removal,greedy_insertion,1527521307121542117,3,2,2,6.030276758360322,5.811580803754185,0.21869595460613667,3.6266321326452977
cvrp,1,1,3,random_removal,regret_2,746062350539788433,3,2,2,6.030276758360322,5.351118611101433,0.6791581472588888,11.262470604144495
cvrp,1,1,3,random_removal,regret_3,5576817081099898693,3,2,2,6.030276758360322,5.486258405525689,0.544018352834633,9.021449174458052
cvrp,1,1,3,random_removal,greedy_with_noise,6106355986028461409,3,2,3,6.030276758360322,5.9253806110193725,0.10489614734094932,1.7394914287395224
cvrp,1,1,3,random_removal,best_position_first,6211843624133549800,3,2,2,6.030276758360322,6.030276758360322,0.0,0.0
cvrp,1,1,3,random_removal,sequential_insertion,12548276115026982999,3,2,2,6.030276758360322,6.008104565127353,0.022172193232968596,0.36768118813501
cvrp,1,1,3,shaw_removal,greedy_insertion,16351033549269967831,3,2,2,6.030276758360322,5.973977428794136,0.056299329566185996,0.9336110401256975
cvrp,1,1,3,shaw_removal,regret_2,18117344643077436659,3,2,2,6.030276758360322,6.010480062822498,0.01979669553782415,0.32828834116739647
cvrp,1,1,3,shaw_removal,regret_3,17575466561362780150,3,2,2,6.030276758360322,5.861913126134535,0.16836363222578665,2.791971894032373
cvrp,1,1,3,shaw_removal,greedy_with_noise,273867882918752716,3,2,2,6.030276758360322,6.071321737155211,-0.041044978794889,-0.6806483423498698
cvrp,1,1,3,shaw_removal,best_position_first,8012601526200301059,3,2,2,6.030276758360322,5.685505090267889,0.34477166809243265,5.717344027609418
cvrp,1,1,3,shaw_removal,sequential_insertion,5060180031091980683,3,2,2,6.030276758360322,5.697694577482735,0.33258218087758706,5.5152059217928615
cvrp,1,1,3,worst_removal,greedy_insertion,14875597073930863317,3,2,2,6.030276758360322,5.88179127412039,0.1484854842399317,2.46233282799289
cvrp,1,1,3,worst_removal,regret_2,480387728341977742,3,2,2,6.030276758360322,5.79040944397914,0.2398673143811818,3.9777165127393515
cvrp,1,1,3,worst_removal,regret_3,590971784652059056,3,2,2,6.030276758360322,5.3268632953069375,0.7034134630533844,11.664696186260079
cvrp,1,1,3,worst_removal,greedy_with_noise,4608183503713786435,3,2,2,6.030276758360322,5.904950886881277,0.12532587147904461,2.07827727484139
cvrp,1,1,3,worst_removal,best_position_first,3894543645040764804,3,2,2,6.030276758360322,5.973977428794136,0.056299329566185996,0.9336110401256975
cvrp,1,1,3,worst_removal,sequential_insertion,12216874253814027643,3,2,3,6.030276758360322,6.779815122413613,-0.7495383640532909,-12.4295848115783
cvrp,1,1,3,route_removal,greedy_insertion,422778898014045002,3,2,2,6.030276758360322,5.702980060154873,0.3272966982054486,5.427556832307694
cvrp,1,1,3,route_removal,regret_2,3018545182323226036,3,2,2,6.030276758360322,5.697694577482735,0.33258218087758706,5.5152059217928615
cvrp,1,1,3,route_removal,regret_3,5294969663633286164,3,2,2,6.030276758360322,6.030276758360322,0.0,0.0
cvrp,1,1,3,route_removal,greedy_with_noise,10765857269721317914,3,2,2,6.030276758360322,6.080458899369523,-0.05018214100920115,-0.8321697829146744
cvrp,1,1,3,route_removal,best_position_first,3771158298071846984,3,2,2,6.030276758360322,5.557456295419813,0.4728204629405086,7.840775504789137
cvrp,1,1,3,route_removal,sequential_insertion,591870850839474723,3,2,2,6.030276758360322,5.86754472021679,0.162732038143532,2.6985832435952752
cvrp,1,1,3,cluster_removal,greedy_insertion,7852044275125651520,3,2,3,6.030276758360322,6.650628651443626,-0.6203518930833045,-10.287287266264425
cvrp,1,1,3,cluster_removal,regret_2,11049352727175554500,3,2,2,6.030276758360322,5.778024413822504,0.2522523445378182,4.183097304582212
cvrp,1,1,3,cluster_removal,regret_3,18167969647749414370,3,2,2,6.030276758360322,5.544640491336626,0.485636267023696,8.053299814978049
cvrp,1,1,3,cluster_removal,greedy_with_noise,17287923775971206007,3,2,2,6.030276758360322,6.084971331064702,-0.054694572704380384,-0.906999378238359
cvrp,1,1,3,cluster_removal,best_position_first,13804084911546057970,3,2,3,6.030276758360322,6.923347059123498,-0.893070300763176,-14.809773026172163
cvrp,1,1,3,cluster_removal,sequential_insertion,8498128707521828180,3,2,2,6.030276758360322,5.697694577482735,0.33258218087758706,5.5152059217928615
cvrp,1,1,3,time_oriented_removal,greedy_insertion,11349533574794569801,3,2,3,6.030276758360322,6.388047340945653,-0.35777058258533145,-5.932904855309029
cvrp,1,1,3,time_oriented_removal,regret_2,1218634441521994240,3,2,2,6.030276758360322,5.37473796655769,0.6555387918026314,10.870791143935445
cvrp,1,1,3,time_oriented_removal,regret_3,7410087317984179370,3,2,2,6.030276758360322,5.838293770678278,0.19198298768204403,3.1836513542414204
cvrp,1,1,3,time_oriented_removal,greedy_with_noise,15334561323205588167,3,2,2,6.030276758360322,5.950056340110268,0.08022041825005388,1.3302941384711242
cvrp,1,1,3,time_oriented_removal,best_position_first,2197953215759286256,3,2,3,6.030276758360322,6.052127771257597,-0.02185101289727509,-0.3623550588616193
cvrp,1,1,3,time_oriented_removal,sequential_insertion,1648629624075679737,3,2,2,6.030276758360322,6.030276758360322,0.0,0.0
vrptw,0,0,0,random_removal,greedy_insertion,11347193223607025490,3,7,7,12.143114424855948,12.101650491965113,0.041463932890835054,0.3414604477905752
vrptw,0,0,0,random_removal,regret_2,3552891781608079012,3,7,6,12.143114424855948,10.34638862329148,1.7967258015644685,14.796251922708723
vrptw,0,0,0,random_removal,regret_3,8791245569095118077,3,7,7,12.143114424855948,11.545141681014181,0.5979727438417672,4.9243770825198405
vrptw,0,0,0,random_removal,greedy_with_noise,2813968147485638228,3,7,7,12.143114424855948,11.573824440664737,0.5692899841912116,4.688171125406858
vrptw,0,0,0,random_removal,best_position_first,11935461425909954762,3,7,6,12.143114424855948,10.488245136540847,1.6548692883151013,13.628046565448818
vrptw,0,0,0,random_removal,sequential_insertion,6424863122057233576,3,7,7,12.143114424855948,11.920054462549931,0.2230599623060172,1.8369254748142039
vrptw,0,0,0,shaw_removal,greedy_insertion,1493723964796961759,3,7,7,12.143114424855948,12.16521987917365,-0.0221054543177015,-0.1820410608373538
vrptw,0,0,0,shaw_removal,regret_2,15156286397170372582,3,7,6,12.143114424855948,11.192416207881932,0.9506982169740166,7.829113551199157
vrptw,0,0,0,shaw_removal,regret_3,250182078787088046,3,7,7,12.143114424855948,11.919980455514667,0.2231339693412817,1.8375349316032548
vrptw,0,0,0,shaw_removal,greedy_with_noise,17835590760837966432,3,7,7,12.143114424855948,12.143114424855948,0.0,0.0
vrptw,0,0,0,shaw_removal,best_position_first,12090748834420486164,3,7,7,12.143114424855948,12.101650491965113,0.041463932890835054,0.3414604477905752
vrptw,0,0,0,shaw_removal,sequential_insertion,11606533757920005037,3,7,7,12.143114424855948,12.101650491965113,0.041463932890835054,0.3414604477905752
vrptw,0,0,0,worst_removal,greedy_insertion,5592706394475631885,3,7,5,12.143114424855948,8.687259554803681,3.455854870052267,28.459378287487915
vrptw,0,0,0,worst_removal,regret_2,5400882057903063186,3,7,5,12.143114424855948,8.687259554803681,3.455854870052267,28.459378287487915
vrptw,0,0,0,worst_removal,regret_3,2234552954375860003,3,7,5,12.143114424855948,8.464199592497664,3.6789148323582843,30.296303762302124
vrptw,0,0,0,worst_removal,greedy_with_noise,3667357914545104289,3,7,6,12.143114424855948,9.851125984968403,2.291988439887545,18.87479899881397
vrptw,0,0,0,worst_removal,best_position_first,16520624845649845637,3,7,5,12.143114424855948,8.687259554803681,3.455854870052267,28.459378287487915
vrptw,0,0,0,worst_removal,sequential_insertion,17370491298283383460,3,7,5,12.143114424855948,8.687259554803681,3.455854870052267,28.459378287487915
vrptw,0,0,0,route_removal,greedy_insertion,12699419241828657717,3,7,5,12.143114424855948,8.687259554803681,3.455854870052267,28.459378287487915
vrptw,0,0,0,route_removal,regret_2,8730743188533399616,3,7,6,12.143114424855948,11.192416207881932,0.9506982169740166,7.829113551199157
vrptw,0,0,0,route_removal,regret_3,11500047583963010066,3,7,5,12.143114424855948,8.687259554803681,3.455854870052267,28.459378287487915
vrptw,0,0,0,route_removal,greedy_with_noise,14390467492408797907,3,7,5,12.143114424855948,8.687259554803681,3.455854870052267,28.459378287487915
vrptw,0,0,0,route_removal,best_position_first,10081484343237140163,3,7,6,12.143114424855948,10.34638862329148,1.7967258015644685,14.796251922708723
vrptw,0,0,0,route_removal,sequential_insertion,4582619623965050043,3,7,6,12.143114424855948,10.488245136540847,1.6548692883151013,13.628046565448818
vrptw,0,0,0,cluster_removal,greedy_insertion,6880572637621281761,3,7,7,12.143114424855948,12.143040417820684,7.400703526450059e-05,0.0006094567890508742
vrptw,0,0,0,cluster_removal,regret_2,12935661614681495535,3,7,6,12.143114424855948,10.442521423477315,1.7005930013786337,14.004586812569771
vrptw,0,0,0,cluster_removal,regret_3,4744276681868914608,3,7,7,12.143114424855948,12.101650491965113,0.041463932890835054,0.3414604477905752
vrptw,0,0,0,cluster_removal,greedy_with_noise,4362774934876666842,3,7,7,12.143114424855948,11.944973744911591,0.19814067994435725,1.6317122034095282
vrptw,0,0,0,cluster_removal,best_position_first,1077882501787021746,3,7,6,12.143114424855948,11.192416207881932,0.9506982169740166,7.829113551199157
vrptw,0,0,0,cluster_removal,sequential_insertion,17550141435769469316,3,7,6,12.143114424855948,11.192416207881932,0.9506982169740166,7.829113551199157
vrptw,0,0,0,time_oriented_removal,greedy_insertion,4782078593571033117,3,7,6,12.143114424855948,10.483985356368148,1.6591290684878004,13.66312636477921
vrptw,0,0,0,time_oriented_removal,regret_2,9799285658641580234,3,7,6,12.143114424855948,10.34638862329148,1.7967258015644685,14.796251922708723
vrptw,0,0,0,time_oriented_removal,regret_3,16009322189245396722,3,7,5,12.143114424855948,8.687259554803681,3.455854870052267,28.459378287487915
vrptw,0,0,0,time_oriented_removal,greedy_with_noise,890369905163905035,3,7,6,12.143114424855948,10.34638862329148,1.7967258015644685,14.796251922708723
vrptw,0,0,0,time_oriented_removal,best_position_first,7089622136241296668,3,7,7,12.143114424855948,11.920054462549931,0.2230599623060172,1.8369254748142039
vrptw,0,0,0,time_oriented_removal,sequential_insertion,1621699676026992056,3,7,7,12.143114424855948,11.920054462549931,0.2230599623060172,1.8369254748142039
vrptw,0,1,1,random_removal,greedy_insertion,11466498444451812318,3,7,7,11.109979046354637,11.109979046354637,0.0,0.0
vrptw,0,1,1,random_removal,regret_2,8655347577041369964,3,7,7,11.109979046354637,10.91017053648537,0.1998085098692659,1.7984598263920786
vrptw,0,1,1,random_removal,regret_3,13385573129761801132,3,7,7,11.109979046354637,9.272253710874821,1.8377253354798153,16.54121333453642
vrptw,0,1,1,random_removal,greedy_with_noise,3879720053462000636,3,7,7,11.109979046354637,11.099189029469075,0.010790016885561471,0.09712004712647815
vrptw,0,1,1,random_removal,best_position_first,2540373774309745710,3,7,7,11.109979046354637,11.099189029469075,0.010790016885561471,0.09712004712647815
vrptw,0,1,1,random_removal,sequential_insertion,12672081269660987926,3,7,6,11.109979046354637,10.832695146873236,0.2772838994814002,2.495809382938319
vrptw,0,1,1,shaw_removal,greedy_insertion,12363716472897205510,3,7,6,11.109979046354637,10.803534544252972,0.3064445021016642,2.7582815487146535
vrptw,0,1,1,shaw_removal,regret_2,5610029829292627260,3,7,7,11.109979046354637,10.88691908404862,0.2230599623060172,2.007744221436734
vrptw,0,1,1,shaw_removal,regret_3,16881149691872771515,3,7,7,11.109979046354637,10.049307887928812,1.0606711584258246,9.547013131171008
